,WS,ORtg,DRtg,PER,TRB%,AST%,STL%,TOV%,USG%,Age,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%,TS%,eFG%,PLAY_PTS,Pos_0,Pos_1,Pos_2,Pos_3,Pos_4,Season_2011,Season_2012,Season_2013,Season_2014,Season_2015,Season_2016,Season_2017,Season_2018,Season_2019,Season_2020,Season_2021,Performance1,Performance2
812,-0.058655391405915636,-0.882789125806054,-0.8952745993277601,-0.4854671188633056,-1.3837556672527178,0.6918430567060774,1.2781305423589362,0.8225632849558383,-0.31883358678008006,-1.1500047541679645,-0.20218278628178485,0.6124426278157286,0.7673292965168659,-0.15560038449583563,-0.12112756961462821,0.09446387975085745,0.11468555673350542,-0.45104521080835014,-0.41001761045390156,-0.21931438799475564,-0.1760188266298171,-1.0249348052615055,-1.064512727766721,-1.1406561318807453,0.7630077691079824,1.4099648364390251,-0.09445571708974562,0.3321420851581821,0.1076974957655873,-0.2215730489404631,-0.11798669420097178,-0.18262880192969974,0.15694044195869225,-0.17476746775619154,-0.6056365680094691,-0.5607437742737924,0.09957359932752748,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
813,-0.025039809286177446,-1.149969806006029,0.023234625162013623,-0.25770137297975926,-1.467674393947745,1.8335142829928996,0.8237167368283381,1.5615402419842834,0.3255385715637084,-0.8980343728891818,1.0346889533141168,1.0259053792775914,0.7366189347874078,0.15488421212165962,0.2975794524206818,0.2385639524742514,0.41844288304976,-0.14966352715386158,-0.09219836964315928,0.0029305713149010435,-0.1760188266298171,-1.0249348052615055,-1.165136692367381,-1.1778531813934248,1.7868200651724298,1.1799635488091997,-0.4585609501867326,1.3274969145515731,0.2857241391218691,0.08583639321259917,-0.502312216335272,-0.7018702923434454,0.2795928766307834,1.0824145739349647,-0.7881773650508505,-0.9205579490015877,0.00772578139463242,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
814,0.5128095046296357,-0.48201810550609103,-0.4360199870828732,0.607808461377717,-1.2998369405576906,2.007667520901059,1.7325443478895337,1.2659494591729057,0.7055529213561993,-0.3940936103316162,0.4162530835161659,0.81917400354666,0.36809459403391775,0.19923915449558732,0.2975794524206818,0.3346306676231801,0.46906910410246944,-0.2501240883720245,-0.2113805849471877,0.7252266890712853,0.5584965689416594,-0.9173091203866397,-1.064512727766721,-1.103459082368066,1.6977929089929125,1.6399661240688501,-0.4585609501867326,1.216901933507863,-0.4263824343032604,0.2856525306120898,-0.3639550283669236,-0.47470214028743174,0.16415529105705057,0.8897818417403518,-0.2633725735568816,-0.8405992435065222,0.46696487105910817,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
815,-0.09227097352565383,-1.2835601461060169,-0.4360199870828732,-0.0071590525078587455,-1.1949385321889066,1.6690362249685267,0.5207741998079402,1.1477131460483538,0.920343640804129,-0.14212322905283345,0.9463409719144095,1.0259053792775914,0.060990976739342485,0.15488421212165962,0.36038550572597844,0.09446387975085745,0.3931297725234056,0.15171815650062678,0.06671125076221178,0.4474204899342144,0.3289605078255729,-0.9173091203866397,-0.9638887631660614,-1.0290649833427068,1.2081435500055682,0.4899596859197241,-0.6406135667352262,1.216901933507863,-0.07032914759069527,0.25491158639678335,-0.6867884669597365,-1.1562065964554722,0.5754016896634748,0.6363177204316508,-0.6056365680094691,-0.9405476253753542,0.16517918356530972,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
816,0.6472718331085888,0.05234325489385946,0.9417438496517874,0.2889364171407517,-0.817304262061284,1.8625398226442593,0.21783166278754137,1.2363903808917673,0.17683730425360353,0.1098471522259493,1.2113849161135313,1.1637262964315458,0.659843030463764,-0.11124544212190751,0.06729059030126137,-0.049636192972536075,0.1399986672598599,-0.14966352715386158,-0.09219836964315928,1.0585941280357707,0.8798470545041801,-0.9173091203866397,-0.3098329932617731,-0.5455033396778741,2.053901533710981,0.4899596859197241,-0.4585609501867326,0.995711971420443,-0.24835579094697785,0.19342969796617113,-0.6406694043036203,-0.8154543683714524,0.2651631784340667,0.9404746660020921,-0.08083177651550026,-1.0005166544966533,0.49320710475422097,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1
817,-0.42842679472303696,-0.48201810550609103,1.4009984618966742,-0.3488076713331783,-1.1949385321889066,1.301379389384635,0.6722454683181395,1.2068313026106292,-0.07099814126323827,0.36181753350473206,0.15120913931704416,0.750263544969683,0.7519741156521368,-0.022535557374052065,0.1091612925047926,-0.001602835398071495,0.16531177778621436,-0.04920296593569887,-0.01274355944047384,0.22517553062455772,0.09942444670948657,-1.0249348052615055,-0.8129528162650718,-0.9174738348046686,1.6977929089929125,1.1799635488091997,-0.6406135667352262,0.8851169903767327,0.46375078247815166,0.024354504781986662,-0.5791773207621321,-0.7830017752205932,0.34452651851600835,0.7174262392504351,-0.5600013687491238,-0.8605889198802885,-0.031637569148037024,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
818,-1.5713565867941397,-1.4171504862060045,-0.8952745993277601,-1.6015192736926829,-0.8382839437350408,-0.5949558678375443,1.7325443478895337,0.8225632849558383,-1.1779964645717986,0.1098471522259493,-1.4390545258776863,-1.041408378031723,-2.1501550677815997,-1.7080233675833114,-1.5656667956364476,-1.5386702777809367,-1.4800404064268322,-0.6519663332446759,-0.6483820410619582,-0.9971717455785543,-1.0482558588709452,-0.8096834355117738,-1.46700858616936,-1.4010354784695014,-0.9285081983028436,-0.43004546459957643,-0.8226661832837197,-1.1055926684100497,-1.13848900772839,-1.5588041223062838,-1.2863362814892452,-1.59431660399207,0.39503046220451665,-0.45864728362193674,-0.9935357617224044,-0.9005682726278214,-1.5012026560743592,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
819,-0.7981981980401586,-1.550740826305992,0.023234625162013623,-0.5082436934516605,-1.4047353489264747,0.2661351418194655,0.21783166278754137,0.0835863279273936,0.37510566066707685,1.6216694398986458,-0.46722673048090657,-1.6271472759360288,0.5523567644106628,0.24359409686951544,0.5069329634383368,-0.1937362656959296,-0.01187999589826741,0.9554026462459299,0.9804415680930956,-0.49712058713182655,-0.6350909488619897,-1.0249348052615055,-1.064512727766721,-1.1406561318807453,0.18433125394112082,0.4899596859197241,-0.8226661832837197,0.3321420851581821,-1.8505955811535195,0.16268875375086475,-0.8251456549280848,-0.8803595546731706,0.41667500949959163,1.1026917036396608,-0.8566301639413685,-0.5807334506475589,0.07333136563241467,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
820,-0.8654293622796351,-0.34842776540610343,0.023234625162013623,-1.4876364007509097,-1.4257150306002315,-0.3240508310915186,0.3693029312977407,0.40873618901990916,-1.111907012433974,2.377580583734994,0.7696450091149949,-1.041408378031723,-1.0445820455211283,-1.2201190014701047,-1.0422830180923102,-1.490636920206472,-1.4800404064268322,0.3526392789369526,0.3448030864716113,-1.1082942252333827,-1.185977495540597,-1.1325604901363715,-1.4166966038690303,-1.4382325279821808,-0.572399573584775,-0.20004417696975133,-0.8226661832837197,-0.7738077252789193,-1.13848900772839,-1.0823194869690373,-0.9481298220110611,-0.34489176768399527,0.5032531986798916,0.39299216397529774,0.03325622163536309,0.41875036804075927,-0.5302400093551822,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
821,-0.8990449443993734,1.7890176761936984,0.25286193128445705,-0.21214822380305015,0.4834360017116379,-0.6433317672564774,-0.9939384852940523,-0.7145087856633264,-0.8640715669171322,-0.3940936103316162,-0.20218278628178485,-1.5926920466475403,-2.1962206103757858,-1.3088288862179602,-1.4191193379240892,-1.0103033444618266,-1.1256568590578684,-0.8528874556810015,-0.9264738767713576,-0.94161050575114,-0.9105342222012934,0.051322043487153364,-1.064512727766721,-0.7686856367539509,-0.9730217763926022,-1.5800519027487023,-0.09445571708974562,-1.32678263049747,0.46375078247815166,-1.282135624368528,1.0042438304311871,1.2615115932835288,0.4888235004831749,-0.3775387648031524,1.0600482049931332,1.1183890411225834,-1.514323772921916,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
822,0.10942251919277592,2.056198356393674,-0.20639268096042981,-0.0071590525078587455,0.7771515451442332,-0.682032486791624,-0.9939384852940523,-0.6258315508199134,-1.0953846493995179,-0.14212322905283345,-0.2905307676814921,0.5435321692387515,-0.6146369813087229,-0.6435047506090421,-0.8748002092781861,-0.33783633841932315,-0.5940815380044226,-0.7524268944628387,-0.7278368512646437,-0.6638043066140691,-0.6350909488619897,1.0199532073609465,0.09266286514086595,0.4216199476517914,-0.6614267297642922,-0.890048039859227,1.1799125987497092,-0.9949976873663395,2.2440172160409757,-0.744169100600669,1.2655851854825102,1.7483004905464155,0.0920068000734673,-0.11393607864210327,1.2197714024043418,1.2183374229914155,-0.5696033598978514,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
823,-0.025039809286177446,-0.08124708520612817,0.712116543529344,0.607808461377717,-1.257877577210177,0.9724232733358895,-0.23658214274305608,0.23138171933308252,1.1186119972176023,-0.646063991610399,-0.11383480488207759,-1.6271472759360288,-0.35359890660833404,-0.06689049974797978,0.23477339911538553,-0.38586969599378773,-0.1890717695827494,0.654020962591441,0.742077137485039,1.1141553678631848,0.9257542667273976,-0.8096834355117738,-1.2154486746677107,-1.1778531813934248,0.45141272247967235,-0.20004417696975133,-1.0047187998322131,0.44273706620189235,0.1076974957655873,0.36250489115035506,-0.9788758637818052,-1.1075277067291835,0.38060076400779996,0.95061323085444,0.03325622163536309,-0.8206095671327557,0.5588126889920032,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
