Rk,Player,From,To,Age,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%,TS%,eFG%,Pos,Team,-9999
1079,Monta Ellis,2012-13,2016-17,27-31,399,358,33.9,6.2,14.2,5.2,11.0,0.9,3.1,2.8,3.6,0.4,2.8,3.2,4.8,1.7,0.4,2.6,2.2,16.0,.435,.473,.302,.771,.510,.468,G,DALINDMIL,ellismo01
1080,Keon Ellis,2022-23,2022-23,23,16,0,4.4,0.4,1.0,0.1,0.3,0.4,0.8,0.3,0.4,0.3,0.3,0.5,0.4,0.3,0.1,0.1,0.6,1.5,.438,.250,.500,.571,.629,.625,G,SAC,elliske01
1081,Wayne Ellington,2012-13,2021-22,25-34,581,193,21.6,3.0,7.4,1.2,2.6,1.8,4.8,0.6,0.8,0.3,1.9,2.2,1.2,0.6,0.1,0.6,1.2,8.5,.410,.460,.383,.848,.553,.534,G,BRKCLEDALDETLALMEMMIANYK,ellinwa01
1082,Henry Ellenson,2016-17,2020-21,20-24,83,2,9.5,1.5,3.9,0.9,2.2,0.6,1.8,0.6,0.8,0.3,2.1,2.5,0.6,0.2,0.0,0.5,0.8,4.1,.371,.400,.336,.773,.482,.446,F,BRKDETNYKTOR,ellenhe01
1083,CJ Elleby,2020-21,2021-22,20-21,88,28,15.5,1.7,4.3,1.2,2.4,0.5,1.8,0.8,1.1,0.9,2.1,2.9,1.1,0.5,0.3,0.7,1.6,4.6,.390,.477,.275,.717,.487,.449,F,POR,ellebcj01
1084,Vince Edwards,2018-19,2018-19,22,2,0,8.0,0.5,2.0,0.0,0.0,0.5,2.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.5,.250,,.250,,.375,.375,F,HOU,edwarvi01
1085,Shane Edwards,2013-14,2013-14,26,2,0,6.0,0.5,1.5,0.5,1.5,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.0,.333,.333,,,.333,.333,F,CLE,edwarsh01
1086,Rob Edwards,2021-22,2021-22,25,2,0,5.5,0.5,2.0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.5,0.0,1.5,.250,,.250,,.375,.375,G,OKC,edwarro01
1087,Kessler Edwards,2021-22,2022-23,21-22,84,27,16.3,1.7,4.3,1.0,2.0,0.8,2.3,0.3,0.4,0.8,2.0,2.8,0.6,0.5,0.4,0.7,1.5,4.6,.406,.479,.340,.794,.512,.496,F,BRKSAC,edwarke02
1088,Carsen Edwards,2019-20,2021-22,21-23,72,1,9.8,1.4,3.7,0.7,1.6,0.6,2.2,0.3,0.5,0.2,0.9,1.1,0.7,0.3,0.1,0.4,0.9,3.7,.364,.456,.297,.758,.471,.450,G,BOSDET,edwarca01
1089,Anthony Edwards,2020-21,2022-23,19-21,223,206,34.2,7.9,17.9,5.2,10.3,2.7,7.6,3.4,4.4,0.8,4.3,5.1,3.7,1.4,0.6,2.7,2.1,21.8,.441,.506,.352,.770,.550,.516,G,MIN,edwaran01
1090,Jarell Eddie,2015-16,2017-18,24-26,34,0,6.4,0.8,2.5,0.2,0.6,0.6,1.9,0.5,0.5,0.1,0.8,0.9,0.1,0.2,0.0,0.1,0.2,2.6,.302,.333,.292,.941,.465,.413,G-F,BOSCHIPHOWAS,eddieja01
1091,Jaime Echenique,2021-22,2021-22,24,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,C,WAS,echenja01
1092,Devin Ebanks,2012-13,2012-13,23,19,3,10.4,1.3,3.8,0.9,2.7,0.3,1.2,0.6,0.7,0.5,1.6,2.2,0.5,0.2,0.1,0.6,1.2,3.4,.329,.353,.273,.786,.411,.370,F,LAL,ebankde01
1093,Tari Eason,2022-23,2022-23,21,82,5,21.5,3.6,8.0,2.9,6.0,0.7,2.1,1.3,1.8,2.4,3.7,6.0,1.1,1.2,0.6,1.2,2.3,9.3,.448,.486,.343,.752,.525,.493,F,HOU,easonta01
1094,Cleanthony Early,2014-15,2015-16,23-24,56,9,14.3,1.6,4.5,1.1,2.8,0.5,1.8,0.7,0.9,0.5,1.7,2.2,0.8,0.5,0.3,0.9,1.3,4.3,.346,.400,.263,.750,.435,.398,F,NYK,earlycl01
1095,Trevon Duval,2018-19,2018-19,20,3,0,2.0,0.7,1.0,0.3,0.7,0.3,0.3,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.0,0.0,1.7,.667,.500,1.000,,.833,.833,G,MIL,duvaltr01
1096,Jalen Duren,2022-23,2022-23,19,67,31,24.9,3.9,5.9,3.9,5.9,0.0,0.0,1.4,2.3,3.4,5.5,8.9,1.1,0.7,0.9,1.4,2.7,9.1,.648,.652,.000,.611,.655,.648,C,DET,durenja01
1097,Kevin Durant,2012-13,2022-23,24-34,606,603,35.8,9.6,18.4,7.4,13.0,2.1,5.4,6.6,7.4,0.5,6.8,7.3,5.3,1.0,1.2,3.2,1.9,27.9,.519,.571,.395,.891,.643,.577,F-G,BRKGSWOKCPHO,duranke01
1098,Kris Dunn,2016-17,2022-23,22-28,267,132,24.2,3.5,8.1,2.9,6.3,0.5,1.7,1.0,1.4,0.4,3.0,3.4,4.3,1.5,0.4,1.8,2.9,8.6,.432,.465,.313,.744,.492,.466,G,ATLCHIMINPORUTA,dunnkr01
1099,Mike Dunleavy,2012-13,2016-17,32-36,304,159,26.0,3.3,7.5,1.8,3.8,1.5,3.7,1.3,1.5,0.4,3.1,3.6,1.8,0.6,0.4,1.0,1.8,9.2,.432,.461,.402,.824,.563,.530,F-G,ATLCHICLEMIL,dunlemi02
1100,Tim Duncan,2012-13,2015-16,36-39,281,280,28.5,5.6,11.2,5.6,11.1,0.0,0.1,2.8,3.8,2.0,7.1,9.1,2.8,0.7,2.0,1.9,1.9,14.0,.499,.501,.190,.754,.546,.500,F-C,SAS,duncati01
1101,David Duke Jr.,2021-22,2022-23,22-23,45,7,12.6,1.7,4.1,1.4,3.0,0.2,1.1,0.6,0.8,0.9,1.2,2.1,0.8,0.5,0.2,0.6,1.5,4.2,.403,.474,.204,.763,.466,.430,G,BRK,dukeda01
1102,Duje Dukan,2015-16,2015-16,24,1,0,24.0,2.0,10.0,0.0,5.0,2.0,5.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,2.0,6.0,.200,.000,.400,,.300,.300,F,SAC,dukandu01
1103,Chris Duhon,2012-13,2012-13,30,46,9,17.8,1.0,2.7,0.3,0.7,0.7,2.0,0.1,0.3,0.2,1.2,1.5,2.9,0.4,0.0,0.9,1.2,2.9,.382,.438,.363,.462,.517,.516,G,LAL,duhonch01
1104,Jared Dudley,2012-13,2020-21,27-35,534,189,21.4,2.4,5.2,1.4,2.6,1.0,2.6,0.7,1.0,0.6,2.2,2.7,1.7,0.7,0.2,0.8,1.9,6.5,.454,.525,.384,.734,.572,.550,F-G,BRKLACLALMILPHOWAS,dudleja01
1105,Chris Duarte,2021-22,2022-23,24-25,101,51,24.1,3.9,9.4,2.4,5.2,1.5,4.2,1.5,1.8,0.6,2.8,3.4,1.8,0.8,0.2,1.3,1.6,10.7,.410,.461,.347,.821,.523,.488,G,IND,duartch01
1106,Andre Drummond,2012-13,2022-23,19-29,785,630,28.2,5.5,10.2,5.5,10.1,0.0,0.1,2.1,4.3,4.3,8.4,12.7,1.3,1.3,1.4,1.9,3.0,13.2,.542,.548,.128,.475,.542,.543,C,BRKCHICLEDETLALPHI,drumman01
1107,Larry Drew II,2014-15,2017-18,24-27,22,1,13.1,1.2,3.7,0.9,2.1,0.3,1.6,0.1,0.1,0.2,0.6,0.8,2.5,0.3,0.0,1.3,0.9,2.9,.329,.426,.200,.667,.378,.372,G,NOPPHI,drewla02
1108,Zoran Dragić,2014-15,2014-15,25,16,1,4.7,0.7,1.9,0.5,1.0,0.2,0.9,0.2,0.3,0.3,0.2,0.5,0.3,0.1,0.0,0.3,0.4,1.8,.367,.500,.214,.600,.435,.417,G-F,MIAPHO,dragizo01
1109,Goran Dragić,2012-13,2022-23,26-36,675,494,30.3,5.7,12.3,4.3,8.4,1.4,3.8,2.7,3.5,0.7,2.6,3.3,5.2,1.0,0.2,2.4,2.4,15.4,.462,.509,.361,.773,.558,.519,G,BRKCHIMIAMILPHOTOR,dragigo01
1110,PJ Dozier,2017-18,2022-23,21-26,121,6,16.3,2.2,5.5,1.5,3.3,0.7,2.2,0.6,0.9,0.5,2.2,2.7,1.6,0.5,0.3,0.8,1.4,5.7,.402,.466,.307,.673,.484,.464,G,BOSDENOKCSAC,doziepj01
1111,Milton Doyle,2017-18,2017-18,24,10,0,12.5,1.3,4.7,0.9,2.4,0.4,2.3,0.4,0.8,0.3,1.5,1.8,1.0,0.6,0.2,0.2,1.3,3.4,.277,.375,.174,.500,.337,.319,G,BRK,doylemi01
1112,Jeff Dowtin,2021-22,2022-23,24-25,34,0,10.8,1.0,2.4,0.8,1.7,0.2,0.7,0.2,0.3,0.4,0.8,1.2,1.2,0.4,0.1,0.3,0.5,2.4,.398,.466,.240,.727,.455,.434,G,GSWMILORLTOR,dowtije01
1113,Sekou Doumbouya,2019-20,2021-22,19-21,96,30,17.1,2.1,5.5,1.6,3.2,0.6,2.2,0.8,1.2,0.6,2.1,2.8,0.7,0.5,0.2,0.8,1.8,5.6,.388,.479,.256,.693,.470,.440,F,DETLAL,doumbse01
1114,Chris Douglas-Roberts,2012-13,2014-15,26-28,67,8,17.6,1.8,4.3,1.0,2.1,0.8,2.1,1.2,1.5,0.3,1.8,2.0,0.9,0.5,0.2,0.6,1.2,5.6,.422,.479,.364,.810,.566,.512,G,CHADALLAC,douglch01
1115,Toney Douglas,2012-13,2016-17,26-30,219,35,17.3,2.3,5.8,1.4,3.1,0.9,2.7,1.0,1.2,0.4,1.6,2.1,2.1,0.9,0.1,1.0,1.9,6.6,.399,.436,.355,.838,.519,.480,G,GSWHOUMEMMIANOPSAC,douglto01
1116,Devon Dotson,2020-21,2022-23,21-23,28,0,6.7,0.8,1.9,0.7,1.2,0.1,0.7,0.2,0.3,0.3,0.5,0.9,1.1,0.4,0.0,0.3,0.8,2.0,.426,.559,.200,.556,.474,.463,G,CHIWAS,dotsode01
1117,Damyean Dotson,2017-18,2021-22,23-27,213,49,19.9,2.8,6.8,1.6,3.3,1.2,3.4,0.6,0.9,0.3,2.2,2.5,1.5,0.5,0.1,0.7,1.2,7.5,.417,.491,.345,.711,.521,.504,G,CLENYK,dotsoda01
1118,Ayo Dosunmu,2021-22,2022-23,22-23,157,91,26.8,3.6,7.0,2.7,4.6,0.8,2.4,0.8,1.0,0.5,2.3,2.8,2.9,0.8,0.4,1.3,2.3,8.7,.506,.589,.344,.744,.581,.564,G,CHI,dosunay01
1119,Luguentz Dort,2019-20,2022-23,20-23,213,204,29.6,4.5,11.5,2.6,5.8,1.9,5.8,2.5,3.1,1.1,2.8,3.9,1.7,0.9,0.3,1.3,2.9,13.4,.393,.454,.332,.787,.521,.476,G,OKC,dortlu01
1120,Tyler Dorsey,2017-18,2022-23,21-26,107,16,15.7,2.4,6.1,1.3,3.0,1.1,3.1,0.8,1.2,0.4,1.9,2.3,1.3,0.3,0.1,0.6,1.1,6.6,.392,.434,.351,.669,.503,.482,G,ATLDALMEM,dorsety01
1121,Joey Dorsey,2014-15,2014-15,31,69,17,12.4,1.2,2.1,1.2,2.1,0.0,0.0,0.3,1.2,1.5,2.6,4.0,0.4,0.6,0.4,0.6,2.3,2.7,.552,.556,.000,.289,.507,.552,F,HOU,dorsejo01
1122,Keyon Dooling,2012-13,2012-13,32,7,0,11.7,1.4,3.0,0.7,1.3,0.7,1.7,0.9,1.0,0.0,0.1,0.1,1.1,0.1,0.0,0.7,1.1,4.4,.476,.556,.417,.857,.644,.595,G,MEM,doolike01
1123,Luka Dončić,2018-19,2022-23,19-23,330,330,34.3,9.4,20.1,6.6,11.9,2.8,8.2,6.0,8.2,1.0,7.6,8.6,8.0,1.1,0.4,4.0,2.3,27.6,.466,.554,.338,.739,.581,.535,G-F,DAL,doncilu01
1124,Donte DiVincenzo,2018-19,2022-23,22-26,273,127,24.3,3.3,7.7,1.6,3.1,1.7,4.7,0.9,1.2,1.0,3.6,4.6,2.8,1.2,0.2,1.4,1.7,9.1,.420,.509,.362,.777,.551,.529,G,GSWMILSAC,divindo01
1125,DeSagana Diop,2012-13,2012-13,31,22,1,10.3,0.4,1.2,0.4,1.2,0.0,0.0,0.0,0.0,0.5,1.9,2.3,0.6,0.2,0.7,0.4,0.9,0.7,.296,.308,.000,.000,.292,.296,C,CHA,diopde01
1126,Spencer Dinwiddie,2014-15,2022-23,21-29,466,263,27.7,4.5,10.8,2.9,6.0,1.6,4.7,3.2,4.0,0.4,2.6,3.1,5.3,0.7,0.3,1.7,2.3,13.8,.417,.483,.333,.795,.549,.490,G,BRKDALDETWAS,dinwisp01
1127,Ousmane Dieng,2022-23,2022-23,19,39,1,14.6,1.9,4.6,1.3,2.1,0.7,2.5,0.4,0.6,0.5,2.2,2.7,1.2,0.4,0.2,0.7,1.1,4.9,.420,.602,.265,.652,.505,.492,F,OKC,diengou01
1128,Gorgui Dieng,2013-14,2022-23,24-33,628,209,20.1,2.8,5.6,2.5,4.7,0.3,0.9,1.5,1.9,1.7,4.0,5.6,1.3,0.7,0.9,1.1,2.1,7.3,.496,.522,.355,.791,.572,.524,C,ATLMEMMINSAS,dienggo01
1129,Boris Diaw,2012-13,2016-17,30-34,384,96,21.7,2.9,5.9,2.5,4.5,0.5,1.3,0.7,0.9,0.8,2.6,3.4,2.6,0.5,0.3,1.3,1.6,7.0,.497,.542,.342,.745,.556,.535,F-C,SASUTA,diawbo01
1130,Hamidou Diallo,2018-19,2022-23,20-24,263,44,18.7,3.4,7.0,3.2,5.9,0.3,1.1,1.4,2.3,1.0,2.8,3.8,1.1,0.8,0.3,1.1,2.2,8.6,.495,.534,.274,.623,.540,.516,G,DETOKC,diallha01
1131,Cheick Diallo,2016-17,2021-22,20-25,183,3,11.9,2.2,3.7,2.2,3.6,0.0,0.0,0.8,1.1,1.0,3.2,4.1,0.4,0.3,0.4,0.6,1.5,5.2,.596,.599,.286,.774,.630,.597,F,DETNOPPHO,diallch01
1132,Mamadi Diakite,2020-21,2022-23,24-26,49,6,10.3,1.3,2.8,1.2,2.1,0.2,0.7,0.4,0.6,0.7,1.8,2.5,0.4,0.3,0.5,0.4,1.5,3.2,.474,.553,.235,.704,.527,.504,F,CLEMILOKC,diakima01
1133,Moussa Diabaté,2022-23,2022-23,21,22,1,8.9,1.1,2.1,1.0,2.0,0.0,0.1,0.5,0.7,1.4,0.9,2.3,0.2,0.3,0.4,0.4,0.7,2.7,.511,.511,.500,.625,.546,.521,F,LAC,diabamo01
1134,Marcus Derrickson,2018-19,2018-19,22,11,0,6.1,1.5,3.0,0.5,1.2,0.9,1.8,0.4,0.5,0.7,0.5,1.2,0.1,0.0,0.1,0.3,0.8,4.2,.485,.462,.500,.800,.653,.636,F,GSW,derrima01
1135,DeMar DeRozan,2012-13,2022-23,23-33,809,809,35.5,8.2,17.4,7.7,15.7,0.5,1.7,6.1,7.2,0.7,4.0,4.7,4.7,1.0,0.3,2.2,2.2,22.9,.470,.488,.301,.846,.558,.485,G-F,CHISASTOR,derozde01
1136,Justin Dentmon,2012-13,2012-13,27,2,0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.000,.000,,,.000,.000,G,DAL,dentmju01
1137,Luol Deng,2012-13,2018-19,27-33,363,335,32.6,4.9,11.1,3.9,8.0,1.0,3.0,2.3,3.0,1.5,4.0,5.6,2.1,1.0,0.3,1.4,1.5,13.1,.439,.481,.328,.778,.527,.484,F,CHICLELALMIAMIN,denglu01
1138,Matthew Dellavedova,2013-14,2022-23,23-32,479,93,19.4,1.9,4.8,1.0,2.5,0.9,2.4,0.7,0.8,0.4,1.3,1.7,3.5,0.4,0.0,1.2,1.8,5.2,.385,.406,.363,.835,.504,.473,G,CLEMILSAC,dellama01
1139,Ángel Delgado,2018-19,2018-19,24,2,0,7.5,0.5,2.5,0.5,2.5,0.0,0.0,0.5,1.0,1.0,1.0,2.0,0.0,0.5,0.0,0.0,1.0,1.5,.200,.200,,.500,.255,.200,C,LAC,delgaan01
1140,Carlos Delfino,2012-13,2012-13,30,67,5,25.2,3.7,9.3,1.4,3.0,2.4,6.3,0.7,0.8,0.3,3.0,3.3,2.0,1.0,0.1,1.1,1.7,10.6,.405,.467,.375,.857,.549,.532,G,HOU,delfica01
1141,Javin DeLaurier,2021-22,2021-22,23,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,F,MIL,delauja01
1142,Malcolm Delaney,2016-17,2017-18,27-28,127,5,17.8,2.0,5.3,1.4,3.5,0.6,1.8,1.2,1.5,0.1,1.6,1.8,2.8,0.6,0.1,1.3,1.5,5.7,.377,.415,.308,.805,.483,.431,G,ATL,delanma01
1143,Sam Dekker,2015-16,2021-22,21-27,201,8,15.4,2.2,4.7,1.8,3.2,0.4,1.5,0.5,0.8,1.0,2.1,3.0,0.8,0.5,0.2,0.5,1.0,5.4,.478,.570,.288,.606,.537,.525,F,CLEHOULACTORWAS,dekkesa01
1144,Bryce Dejean-Jones,2015-16,2015-16,23,14,11,19.9,2.0,4.9,1.1,2.6,0.9,2.3,0.8,1.5,0.6,2.9,3.4,1.1,0.7,0.1,0.8,1.2,5.6,.406,.432,.375,.524,.505,.493,G,NOP,dejeabr01
1145,Dewayne Dedmon,2013-14,2022-23,24-33,515,210,17.3,2.5,4.7,2.1,3.7,0.4,1.1,1.0,1.3,1.5,4.2,5.8,0.7,0.5,0.8,1.0,2.5,6.3,.526,.583,.336,.731,.593,.565,C,ATLGSWMIAORLPHISACSAS,dedmode01
1146,Gabriel Deck,2020-21,2021-22,25-26,17,0,15.8,2.4,4.8,2.1,3.6,0.2,1.1,1.1,1.3,1.0,1.7,2.7,1.7,0.5,0.0,0.5,0.6,6.0,.494,.581,.211,.818,.562,.519,F,OKC,deckga01
1147,Nando De Colo,2012-13,2013-14,25-26,119,9,11.9,1.4,3.3,1.0,2.2,0.4,1.1,0.6,0.7,0.3,1.5,1.8,1.7,0.5,0.1,1.0,1.1,3.8,.429,.463,.363,.835,.528,.491,G,SASTOR,decolna01
1148,Darius Days,2022-23,2022-23,23,4,0,6.3,1.3,3.0,0.5,0.5,0.8,2.5,0.5,0.5,0.3,1.3,1.5,0.3,0.0,0.3,0.0,0.5,3.8,.417,1.000,.300,1.000,.582,.542,F,HOU,daysda01
1149,Austin Daye,2012-13,2014-15,24-26,111,5,10.5,1.5,3.8,0.8,1.9,0.7,1.9,0.3,0.5,0.3,1.7,2.0,0.6,0.3,0.3,0.5,1.3,4.0,.393,.412,.374,.740,.503,.486,F,ATLDETMEMSASTOR,dayeau01
1150,Branden Dawson,2015-16,2015-16,22,6,0,4.8,0.3,0.8,0.3,0.8,0.0,0.0,0.2,0.2,0.3,0.3,0.7,0.0,0.0,0.2,0.0,0.3,0.8,.400,.400,,1.000,.460,.400,F,LAC,dawsobr01
1151,Andre Dawkins,2014-15,2014-15,23,4,0,5.5,0.3,1.5,0.0,0.0,0.3,1.5,0.0,0.0,0.0,0.5,0.5,0.3,0.0,0.0,0.3,0.8,0.8,.167,,.167,,.250,.250,G,MIA,dawkian01
1152,JD Davison,2022-23,2022-23,20,12,0,5.5,0.7,1.6,0.5,1.0,0.2,0.6,0.1,0.2,0.2,0.6,0.8,0.9,0.2,0.2,0.3,0.4,1.6,.421,.500,.286,.500,.478,.474,G,BOS,davisjd01
1153,Tyler Davis,2018-19,2018-19,21,1,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,.000,.000,,,.000,.000,C,OKC,davisty01
1154,Terence Davis,2019-20,2022-23,22-25,227,24,16.1,2.9,6.7,1.5,2.7,1.5,4.0,0.7,0.9,0.4,2.3,2.7,1.3,0.7,0.2,1.0,1.7,8.0,.434,.532,.366,.826,.564,.542,G,SACTOR,daviste02
1155,Johnny Davis,2022-23,2022-23,20,28,5,15.1,2.4,6.1,1.8,3.6,0.6,2.5,0.5,1.0,0.4,2.0,2.3,1.0,0.4,0.3,0.6,1.7,5.8,.386,.485,.243,.519,.446,.436,G,WAS,davisjo06
1156,Glen Davis,2012-13,2014-15,27-29,176,77,20.6,3.4,7.5,3.4,7.4,0.0,0.1,1.4,2.0,1.2,3.2,4.4,1.1,0.7,0.4,1.0,2.2,8.2,.454,.457,.235,.685,.489,.456,F-C,LACORL,davisgl01
1157,Ed Davis,2012-13,2021-22,23-32,591,80,18.0,2.3,4.1,2.3,4.1,0.0,0.0,1.0,1.8,2.2,4.1,6.3,0.7,0.5,0.7,0.7,2.4,5.7,.573,.573,.000,.578,.586,.573,F,BRKCLELALMEMMINPORTORUTA,davised01
1158,Deyonta Davis,2016-17,2018-19,20-22,107,6,12.1,1.9,3.1,1.9,3.1,0.0,0.0,0.5,0.8,1.0,2.3,3.2,0.4,0.2,0.6,0.4,1.7,4.2,.599,.601,.000,.635,.611,.599,C-F,ATLMEM,davisde01
1159,Anthony Davis,2012-13,2022-23,19-29,660,653,34.4,9.0,17.3,8.5,15.7,0.5,1.6,5.6,7.1,2.6,7.8,10.4,2.4,1.3,2.3,2.0,2.4,24.0,.519,.541,.300,.793,.589,.533,F-C,LALNOHNOP,davisan02
1160,Brandon Davies,2013-14,2014-15,22-23,78,6,12.8,1.4,3.4,1.3,2.8,0.1,0.6,0.7,1.2,1.0,1.5,2.5,0.7,0.5,0.2,0.8,1.9,3.7,.411,.448,.227,.644,.469,.430,F,BRKPHI,daviebr01
1161,Gigi Datome,2013-14,2014-15,26-27,55,1,8.1,1.4,3.4,0.9,1.9,0.5,1.4,0.2,0.2,0.3,1.1,1.4,0.4,0.1,0.1,0.4,0.6,3.4,.414,.486,.316,.818,.493,.481,F,BOSDET,datomlu01
1162,Nate Darling,2020-21,2020-21,22,7,0,3.7,0.3,1.0,0.0,0.0,0.3,1.0,0.4,0.4,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,1.3,.286,,.286,1.000,.541,.429,G,CHO,darlina01
1163,Troy Daniels,2013-14,2019-20,22-28,339,20,14.9,2.3,5.6,0.6,1.5,1.6,4.1,0.4,0.5,0.2,1.1,1.3,0.5,0.3,0.1,0.6,1.3,6.6,.401,.416,.395,.799,.560,.546,G,CHODENHOULALMEMMINPHO,danietr01
1164,Marquis Daniels,2012-13,2012-13,32,59,33,18.4,2.2,5.9,1.9,4.7,0.3,1.2,0.7,0.9,0.8,1.7,2.5,1.1,0.9,0.2,0.8,1.3,5.5,.376,.401,.278,.741,.432,.405,G-F,MIL,daniema01
1165,Dyson Daniels,2022-23,2022-23,19,59,11,17.7,1.5,3.5,1.0,2.1,0.5,1.5,0.4,0.7,0.6,2.6,3.2,2.3,0.7,0.2,1.0,1.7,3.8,.418,.492,.314,.650,.503,.483,G,NOP,daniedy01
1166,Samuel Dalembert,2012-13,2014-15,31-33,159,112,18.4,2.6,4.8,2.6,4.8,0.0,0.0,1.0,1.3,2.3,3.9,6.2,0.6,0.5,1.2,1.1,2.3,6.1,.537,.537,.500,.722,.568,.538,C,DALMILNYK,dalemsa01
1167,Stephen Curry,2012-13,2022-23,24-34,702,702,34.5,8.9,18.7,4.6,8.7,4.3,10.1,4.3,4.7,0.7,4.2,4.9,6.7,1.6,0.2,3.2,2.2,26.4,.475,.533,.426,.910,.634,.590,G,GSW,curryst01
1168,Seth Curry,2013-14,2022-23,23-32,438,206,24.4,4.0,8.5,2.1,4.2,1.9,4.3,1.0,1.2,0.3,1.9,2.2,2.1,0.7,0.1,1.1,1.6,11.0,.475,.516,.435,.862,.609,.586,G,BRKCLEDALMEMPHIPHOPORSAC,curryse01
1169,Eddy Curry,2012-13,2012-13,30,2,0,12.5,2.0,4.0,2.0,4.0,0.0,0.0,0.5,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.5,3.5,4.5,.500,.500,,.250,.461,.500,C,DAL,curryed01
1170,Jared Cunningham,2012-13,2015-16,21-24,84,3,7.2,0.7,2.1,0.5,1.3,0.2,0.7,0.7,1.0,0.1,0.6,0.7,0.5,0.3,0.0,0.4,0.9,2.3,.347,.369,.306,.674,.467,.402,G,ATLCLEDALLACMILSAC,cunnija01
1171,Dante Cunningham,2012-13,2018-19,25-31,510,170,22.4,2.6,5.5,2.1,4.3,0.4,1.2,0.5,0.8,1.1,2.8,3.9,0.8,0.7,0.5,0.5,1.7,6.0,.464,.494,.353,.636,.515,.502,F,BRKMINNOPSAS,cunnida01
1172,Cade Cunningham,2021-22,2022-23,20-21,76,76,32.7,6.9,16.5,5.1,10.9,1.7,5.6,2.3,2.8,0.9,4.7,5.6,5.6,1.2,0.7,3.6,3.1,17.8,.416,.471,.309,.844,.502,.468,G,DET,cunnica01
1173,Jarron Cumberland,2021-22,2021-22,24,3,0,4.0,0.3,0.7,0.3,0.3,0.0,0.3,0.0,0.0,0.3,0.7,1.0,0.3,0.0,0.0,0.0,0.7,0.7,.500,1.000,.000,,.500,.500,G,POR,cumbeja01
1174,Jarrett Culver,2019-20,2022-23,20-23,144,43,17.2,2.5,6.4,1.9,4.0,0.6,2.3,0.8,1.5,0.9,1.9,2.8,1.2,0.7,0.4,0.9,1.7,6.5,.401,.473,.276,.509,.463,.451,G,ATLMEMMIN,culveja01
1175,Jae Crowder,2012-13,2022-23,22-32,753,409,25.1,3.3,7.8,1.7,3.4,1.6,4.5,1.4,1.8,0.7,3.6,4.3,1.6,1.0,0.3,0.9,2.1,9.5,.418,.512,.348,.778,.552,.517,F,BOSCLEDALMEMMIAMILPHOUTA,crowdja01
1176,Mitch Creek,2018-19,2018-19,26,5,0,9.6,1.6,3.2,1.6,2.8,0.0,0.4,1.0,1.4,1.2,1.2,2.4,1.2,0.4,0.0,0.2,0.6,4.2,.500,.571,.000,.714,.550,.500,G,BRKMIN,creekmi01
1177,Jordan Crawford,2012-13,2017-18,24-29,175,49,23.2,4.3,10.0,3.0,6.4,1.2,3.7,1.7,2.0,0.4,2.0,2.5,3.3,0.6,0.1,1.7,1.5,11.5,.424,.471,.341,.834,.523,.486,G,BOSGSWNOPWAS,crawfjo02
1178,Jamal Crawford,2012-13,2019-20,32-39,515,34,25.6,4.7,11.4,3.1,6.7,1.6,4.6,2.6,2.9,0.3,1.4,1.7,2.7,0.7,0.2,1.6,1.4,13.6,.413,.457,.349,.880,.537,.484,G,BRKLACMINPHO,crawfja01
1179,Torrey Craig,2017-18,2022-23,27-32,379,153,19.9,2.3,5.1,1.4,2.5,0.9,2.6,0.5,0.7,1.3,2.7,4.0,1.1,0.5,0.6,0.7,2.1,6.0,.456,.567,.347,.696,.557,.544,G-F,DENINDMILPHO,craigto01
1180,Allen Crabbe,2013-14,2019-20,21-27,381,113,24.0,3.2,7.6,1.6,3.4,1.6,4.2,1.0,1.2,0.3,2.5,2.8,1.1,0.6,0.3,0.7,2.0,9.1,.425,.471,.387,.831,.559,.531,G-F,ATLBRKMINPOR,crabbal01
1181,Robert Covington,2013-14,2022-23,23-32,585,460,28.8,3.7,9.2,1.6,3.3,2.1,5.9,1.5,1.9,0.9,4.7,5.6,1.5,1.5,1.0,1.5,2.9,11.1,.408,.490,.362,.811,.556,.524,F-C,HOULACMINPHIPOR,covinro01
